V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.076372	-0.012572	0.027378	-0.092362	0.002229	0.011316	-0.044678	-0.082417	-0.066002	-0.056742	0.061447	0.054731	0.095793	-0.092487	-0.045837	-0.01526	0.058918	0.036925	-0.023666	0.176486	0.237784	0.117176	-0.104531	0.007198	0.051653	-0.051314	0.063814	0.163114	-0.06449	0.089088	-0.06662	0.097433	-0.058974	-0.047842	-0.059314	-0.058349	-0.061355	0.100135	-0.018739	-0.001726	0.062066	0.064937	0.083521	0.036753	0.126126	0.212484	0.021555	0.17857	-0.037953	-0.069534	-0.026232	-0.055068	-0.036895	-0.007714	-0.069258	-0.032167	0.118451	-0.147133	-0.057856	-0.088792	-0.09693	-0.027657	-0.069647	-0.124465	-0.029052	-0.025751	-0.054444	-0.106575	0.007698	-0.027485	-0.039451	-0.0498	-0.007392	0.013551	-0.078369	0.035053	-0.011405	-0.05934	-0.06667	0.04205	0.009113	-0.057016	0.009988	-0.06805	0.078973	-0.040053	0.130277	-0.071969	-0.028249	0.125999	-0.048219	0.000159	0.08038	0.006734	-0.059147	-0.083899	-0.049234	-0.042212	-0.023506	-0.047076	-0.041834	-0.046532	-0.061765	-0.104727	-0.028524	-0.006945	0.047686	-0.050663	-0.03988	0.04822	-0.04623	0.097498	-0.040206	0.103245	-0.051868	-0.06335	-0.050287	0.030747	-0.025651	-0.083656	0.012823	0.06071	-0.064683	-0.034183	0.035691	0.120363	0.161839	-0.044566	0.169643	0.058251	0.02281	0.048123	-0.066547	0.00216	-0.058007	0.02887	0.084041	-0.064504	0.058204	-0.067464	-0.058532	-0.03944	-0.050727	0.059872	0.045029	0.08628	0.036052	-0.066699	-0.040374	-0.074336	0.073934	0.071094	0.010695	-0.074773	0.045231	0.013901	-0.042276	-0.026586	0.005048	0.02771	0.01265	-0.075965	0.092663	-0.050256	-0.109201	-0.060351	-0.081032	-0.103867	-0.041699	0.007357	-0.001625	-0.03646	-0.00804	0.021585	-0.121474	0.02232	-0.122902	-0.077585	-0.040182	0.053821	0.110989	-0.012064	-0.093661	0.039405	-0.057601	-0.001213	-0.02234	0.023878	0.069094	-0.005013	0.076599
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.087994	0.039788	0.043796	0.172859	0.343343	0.057542	-0.000913	0.006354	0.225086	-0.076499	-0.115247	0.020381	0.03265	0.104157	-0.055003	-0.094913	0.030367	-0.070831	-0.098796	-0.080288	-0.024278	0.190234	0.04523	0.126557	0.124785	-0.018781	0.04523	-0.066412	0.026451	0.083225	-0.080217	-0.094123	0.162657	-0.083235	-0.093116	-0.100931	0.02278	-0.044626	-0.09712	-0.096808	-0.008479	-0.117059	0.036122	-0.048908	-0.084797	-0.093654	-0.102531	0.031726	-0.150802	-0.082128	0.015981	0.003842	-0.07181	0.197212	0.04558	-0.061861	0.2196	0.106812	0.024235	-0.002037	-0.048671	-0.096005	0.117667	-0.06716	-0.103386	0.017106	0.172423	0.125256	-0.024561	-0.072265	0.099814	-0.087638	-0.08336	0.106709	-0.060198	0.06654	-0.065727	-0.052041	-0.058656	-0.091967	0.090473	-0.05143	-0.09838	-0.079567	0.221212	-0.002912	-0.078061	-0.028298	0.009742	0.147393	-0.06698	-0.038337	-0.083784	0.091413	0.251934	-0.153722	-0.029773	-0.132676	-0.09426	-0.104829	0.037402	-0.069467	-0.082698	-0.012254	2.7e-05	0.018001	0.210578	0.038681	-0.034839	0.260391	-0.041667	-0.076079	-0.11064	0.043604	-0.060013	0.083127	-0.07926	-0.112295	0.011329	0.246166	-0.074186	-0.042103	-0.044523	-0.050947	-0.077414	-0.085477	-0.074453	-0.06258	0.01358	0.008464	0.021496	-0.088785	0.018321	0.075914	-0.128666	0.118154	0.009383	-0.107383	0.167533	0.016093	0.007267	-0.075114	0.048645	-0.079717	0.006486	-0.083776	0.080634	0.099249	0.139602	0.007314	-0.094211	0.158122	0.045763	-0.083221	0.00981	0.050377	-0.067304	-0.071025	0.378202	-0.03284	0.24677	-0.065769	0.028035	0.016607	-0.03995	-0.107411	-0.008611	-0.038537	-0.049858	-0.075533	-0.102575	-0.039136	0.132042	-0.003173	-0.11151	-0.027022	0.009929	0.213155	-0.073634	-0.074976	-0.079194	-0.06062	-0.00437	-0.102117	0.02738	-0.070731	0.081669	0.007951	0.053016	-0.126832
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.027756	-0.030076	-0.027364	-0.066324	-0.054122	0.16013	-0.054233	-0.060065	0.081711	0.009033	-0.002573	0.250908	0.006315	-0.050642	0.03799	-0.007899	-0.056028	0.013901	-0.002677	-0.006572	-0.083029	-0.055361	-0.051407	0.003457	0.007298	0.0204	-0.021355	-0.014975	-0.049402	-0.025067	0.227227	-0.035786	-0.04093	0.02281	0.000714	-0.011181	0.035607	0.121335	-0.014807	0.023194	-0.002607	-0.037227	0.031743	-0.022121	0.003287	0.078842	-0.005333	-0.024666	0.059901	-0.031011	-0.061699	-0.026012	-0.048262	0.045798	0.031728	-0.05531	-0.029229	0.027038	-0.054734	0.005	-0.034054	-0.091162	-0.034421	-0.025372	0.017882	-0.041097	-0.06761	-0.012334	-0.07167	-0.017867	-0.0049	0.037176	0.027458	0.002966	0.189678	-0.024727	-0.074014	-0.034405	-0.023329	-0.024169	-0.02292	0.001019	-0.036975	-0.065901	-0.058815	-0.045447	-0.002937	-0.018167	0.008995	0.034616	-0.006443	-0.001582	-0.047035	-0.024364	-0.002888	0.111074	-0.059558	-0.035958	-0.002472	-0.039306	-0.052711	-0.040268	0.008496	-0.005643	-0.063791	-0.031895	-0.086139	0.156932	-0.06589	0.014527	-0.026343	-0.031493	-0.030324	0.129368	-0.016136	-0.046044	0.045485	-0.058092	-0.043233	0.033208	-0.041967	0.180132	-0.000821	-0.022588	-0.014893	-0.01287	-0.023689	-0.062437	-0.025645	0.005874	-0.023243	-0.038882	-0.101798	-0.034146	-0.038041	-0.057583	0.00419	-0.004933	-0.02697	-0.022781	-0.001524	-0.024245	0.02608	0.005823	0.041854	-0.006448	0.197137	-0.005814	0.024484	0.064238	-0.021979	0.000414	-0.014616	-0.023917	-0.04079	-0.004213	-0.010432	-0.014303	0.242714	-0.027254	0.017988	-0.038725	-0.051389	0.022147	-0.005574	-0.025766	-0.024098	0.01667	0.009316	-0.031557	0.064789	0.138675	-0.057313	0.004698	-0.040472	-0.039987	0.014083	0.071624	-0.021151	0.026901	0.053557	-0.038481	-0.074322	-0.048974	-0.005259	-0.082785	-0.023049	-0.032409	0.054242
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.074943	-0.029008	-0.038345	-0.061499	0.048008	0.002179	0.018055	0.111038	0.026308	-0.093827	0.041068	-0.034278	-0.093707	0.07641	0.127104	-0.049653	0.090188	0.056863	0.079338	0.002637	0.234899	-0.052617	0.028829	0.206142	-0.012544	-0.082245	-0.077827	-0.086519	-0.073923	-0.026534	0.028792	-0.055002	-0.080409	-0.110384	-0.09676	-0.028687	-0.019486	0.102142	0.032337	0.048048	0.150279	-0.078058	0.053211	-0.108927	0.086836	0.038597	-0.104296	-0.060011	0.073791	-0.003223	-0.064317	0.016061	-0.031923	0.080234	0.021396	-0.08601	-0.090414	0.031257	-0.099987	-0.074352	0.018284	-0.04256	-0.041659	0.031721	0.052383	-0.00012	0.014431	-0.058353	-0.041083	-0.034801	-0.087428	-0.043071	-0.078933	-0.038645	-0.091249	-0.067444	0.041631	-0.020922	-0.10817	-0.041526	-0.037302	0.020704	0.010309	0.111479	-0.084678	-0.115582	0.16453	-0.058879	-0.086849	0.047067	-0.068813	0.039441	0.080708	-0.029267	-0.067218	-0.021106	-0.087741	-0.04743	0.026306	-0.070916	-0.084817	-0.064564	-0.051159	0.156314	-0.002794	0.038884	-0.012683	0.001779	0.031437	-0.092102	0.014236	0.039326	0.029171	-0.127345	-0.077798	-0.047996	0.010787	-0.016181	0.017089	-0.057635	-0.021791	0.015643	0.020615	-0.072206	-0.074593	-0.03245	0.148142	-0.103652	0.343356	-0.113358	0.147176	-0.076505	-0.030957	-0.054956	0.03145	0.02591	-0.000119	-0.064525	-0.070619	-0.072631	0.174828	0.029935	-0.094866	0.047983	0.047479	0.056375	0.03798	0.171513	0.379995	-0.030449	0.018849	0.01154	0.148219	-0.097872	-0.043169	-0.056992	-0.07774	-0.001263	0.020839	0.076004	0.003798	0.003408	-0.109318	-0.070129	0.022104	-0.07895	-0.053976	-0.102738	-0.053369	-0.031158	-0.046341	-6e-05	-0.023622	0.022366	0.047741	0.068251	0.044369	0.060695	-0.107411	-0.004894	0.123555	-0.072688	0.087801	-0.106428	-0.080335	0.157003	0.022437	0.072648
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.038834	-0.078348	-0.073484	0.077331	0.004593	0.06509	-0.06779	-0.066839	-0.083581	0.078669	-0.053554	-0.052253	-0.056233	0.035822	0.064029	-0.033174	-0.092071	-0.051599	0.015898	0.01832	-0.063365	0.055142	0.005547	-0.046246	-0.078191	-0.100467	-0.064761	0.144565	-0.017208	0.024891	-0.056405	-0.116598	0.067119	-0.102593	0.090677	0.090001	-0.087872	0.012193	-0.07326	0.005246	0.057668	-0.086836	-0.016821	-0.054853	0.164666	-0.076862	0.088714	0.141134	-0.004913	-0.050365	0.02986	-0.104717	-0.028178	0.095988	-0.088186	-0.081481	0.017896	-0.047787	-0.07769	-0.002333	-0.037128	0.083178	0.052635	0.044228	-0.070871	0.063631	-0.079743	-0.06296	0.071015	0.08833	-0.067109	0.153996	-0.005523	0.081743	-0.010908	0.004909	-0.034919	-0.096874	-0.082246	0.108383	-0.052503	0.089828	0.021316	-0.025745	-0.090169	0.029008	-0.119221	-0.082489	-0.056282	-0.018465	0.020594	0.01549	0.138102	0.002444	0.05362	0.078994	0.09572	0.268125	-0.020013	-0.030715	0.013854	-0.102991	-0.024731	0.050117	0.18881	0.007327	0.079544	-0.068479	-0.075188	-0.089444	0.200149	-0.050025	-0.111571	-0.073253	-0.126663	0.097529	-0.09153	-0.064632	0.082819	-0.03666	-0.044251	-0.063924	0.048002	-0.052441	-0.013465	0.031067	-0.075391	0.032594	0.081383	0.073532	-0.058373	-0.097105	-0.029429	0.023397	-0.097293	-0.018035	-0.099683	-0.097549	0.094464	0.052812	-0.07918	0.027632	-0.052609	0.147259	0.089556	0.004515	0.034279	-0.031482	-0.059444	0.043673	-0.030633	0.043217	-0.066166	-0.08861	0.180864	-0.020771	0.006223	0.252217	-0.026518	0.23948	0.0794	-0.072678	-0.12002	0.004125	-0.074267	-0.067348	0.043098	-0.006513	-0.082473	-0.043798	0.035826	-0.042027	0.046768	0.001554	0.046982	-0.081822	-0.069392	-0.017391	-0.045982	0.00775	-0.079329	-0.027467	-0.033699	-0.041261	0.066311	0.070861	-0.046427
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.088342	0.078484	-0.048531	-0.066504	-0.103052	-0.049176	-0.077938	0.180058	-0.053576	0.118347	-0.04354	-0.09365	-0.089303	-0.081033	0.051512	0.065021	-0.069182	0.095163	-0.091978	0.19831	0.048371	-0.062006	0.171916	-0.047705	0.174494	0.093239	0.072696	-0.086413	-0.023176	-0.08613	-0.053344	-0.079413	0.193622	-0.060143	-0.035162	-0.110358	0.010299	-0.094959	-0.049079	0.075391	0.038368	-0.066691	-0.087664	-0.024913	-0.083051	-0.018839	-0.051707	-0.081988	0.09494	0.1239	0.064209	0.122091	0.111555	0.142306	0.096429	-0.054073	-0.077154	-0.069935	0.047774	-0.063309	-0.051042	-0.044869	0.048556	0.083048	-0.013414	-0.044869	0.111021	-0.044104	-0.025957	0.078458	0.035953	-0.036063	-0.089386	-0.045201	-0.020377	-0.063629	0.047147	0.04697	-0.082844	-0.056505	0.109822	-0.024669	-0.006316	-0.030746	0.005854	0.065597	0.005153	-0.075568	-0.022809	-0.068488	0.37456	-0.046957	-0.013191	-0.068669	-0.045305	-0.071177	-0.084082	-0.042902	0.05129	-0.029796	-0.068852	-0.071193	0.070388	-0.076998	0.143208	0.114754	-0.07523	-0.089068	-0.068779	-0.04519	0.046706	0.044019	-0.078419	-0.066601	-0.032935	0.028825	-0.075685	-0.020952	-9.5e-05	-0.0998	0.096099	0.024404	-0.078271	0.078891	-0.058712	0.025165	-0.007896	-0.086924	-0.031204	0.068484	-0.073027	0.170592	-0.068065	-0.081863	0.038348	0.043026	-0.071838	-0.063931	-0.06262	-0.068234	0.054757	-0.039409	-0.052158	0.125796	0.099526	-0.088874	-0.020625	0.754584	-0.048323	0.009511	-0.02362	0.083437	-0.051585	0.086555	0.207842	-0.004693	-0.082807	-0.063957	0.06146	-0.043248	0.022965	-0.053535	-0.076066	-0.06613	-0.071128	-0.083805	-0.051622	-0.047555	0.064297	-0.106327	-0.103251	-0.081217	-0.070127	0.098066	0.056181	-0.070364	-0.09241	-0.057632	-0.086595	-0.036202	-0.059292	-0.093938	0.085395	-0.072369	-0.027105	-0.031272
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09436	-0.063482	-0.098506	-0.09403	-0.067884	-0.094976	0.046588	-0.122827	0.088103	0.229548	-0.073472	-0.086494	0.001056	-0.023127	-0.059936	-0.023295	0.123605	-0.060538	0.164754	0.027925	-0.038689	0.076768	-0.028708	0.068486	0.095016	-0.112652	-0.083351	-0.021499	-0.05337	-0.04747	-0.060444	0.065769	0.156753	0.018439	-0.076483	-0.07446	-0.054738	-0.083573	-0.073398	-0.075515	-0.034872	-0.035283	-0.077436	-0.050299	-0.081458	-0.050834	-0.095297	-0.054493	0.056196	0.170162	-0.064298	0.062878	0.130584	0.073008	-0.04809	0.064219	-0.041679	0.064212	-0.026841	-0.062381	-0.090145	0.071591	0.120113	-0.048372	-0.047721	0.129868	0.033322	-0.084877	0.12715	-0.055727	-0.027202	0.054994	-0.077001	-0.041312	-0.081695	0.254828	-0.042959	-0.085881	0.075621	0.099008	-0.07576	-0.034758	-0.064586	-0.057896	0.196209	-0.06816	-0.042196	-0.043542	-0.049758	0.097837	-0.105143	-0.042613	-0.107265	-0.026077	0.070549	-0.058589	-0.047752	-0.04114	-0.074692	0.063196	-0.00559	0.089707	-0.064176	-0.051548	0.118163	-0.034514	-0.031223	-0.0609	-0.105183	-0.017009	0.25124	-0.057463	0.019589	-0.081036	0.63105	-0.002062	-0.024348	-0.030261	-0.055869	-0.045247	-0.039333	-0.04461	-0.074327	-0.04398	0.062863	-0.049385	-0.072838	-0.06835	0.108999	0.007607	0.179311	-0.071456	-0.078926	0.056262	0.083487	0.107426	-0.015307	-0.085781	-0.070896	-0.034268	-0.020313	-0.106095	-0.035897	0.07673	-0.048154	-0.088952	0.087995	-0.093929	-0.085141	-0.117721	0.15043	0.101096	-0.07388	0.253714	-0.058203	0.128153	-0.071125	-0.064369	-0.091549	0.063427	-0.055841	-0.093906	0.031515	-0.066177	-0.058259	-0.075937	0.104394	0.170042	-0.050159	-0.028165	-0.07493	-0.091022	0.102308	-0.030193	0.08339	-0.052425	-0.042763	-0.101526	-0.037164	-0.036896	-0.037857	0.171587	-0.038244	-0.024037	-0.084356
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.014924	-0.093746	0.130428	-0.060143	-0.009158	0.106906	-0.055237	0.116726	-0.059029	-0.012205	-0.09782	-0.021744	-0.059348	-0.048744	-0.025087	0.076991	-0.102156	0.09611	0.109292	-0.07597	0.04698	0.019702	0.083342	0.065405	-0.082315	0.028405	-0.042781	-0.010242	0.058849	0.111832	0.071749	-0.053067	-0.054563	-0.031566	-0.060865	0.038229	-0.086641	-0.035245	-0.058113	-0.034066	-0.036636	-0.124551	-0.057245	-0.032511	-0.091721	-0.10516	-0.078433	0.034929	0.053922	-0.075657	0.080518	0.146408	0.141058	-0.076493	-0.049736	-0.013885	0.051634	-0.012511	0.010003	-0.06929	0.040808	0.177799	0.004965	-0.115682	0.09573	0.001409	-0.02023	0.230946	-0.027428	-0.012618	-0.061642	-0.072981	-0.071833	0.033906	0.203154	-0.061046	0.002147	-0.033775	0.062263	-0.033945	0.050167	0.003466	-0.066429	0.156866	-0.017966	0.041814	-0.007327	-0.097688	0.057108	0.053717	-0.023442	-0.00912	-0.003164	-0.052659	-0.037904	-0.074464	-0.040733	-0.094327	-0.020598	-0.047346	0.078761	-0.11228	-0.011559	0.113187	0.020305	-0.032985	-0.026326	-0.084728	0.047657	0.205433	-0.002833	-0.039391	-0.08442	0.074818	0.078272	-0.079236	0.089436	-0.044394	-0.110352	-0.071802	-0.0452	-0.037579	-0.089954	0.131736	-0.099308	0.417553	-0.097253	0.12538	-0.031661	0.104163	-0.088797	0.030119	0.066803	0.120445	-0.074661	-0.025554	-0.106756	-0.071732	-0.024554	-0.002662	-0.10239	-0.065745	0.109364	-0.057223	-0.118005	0.077342	-0.071864	-0.050728	-0.066435	0.10955	-0.052698	-0.045294	0.143461	-0.008763	-0.077826	-0.044359	-0.082079	-0.076732	0.189502	0.02195	-0.093361	0.258119	0.075844	-0.012733	-0.095663	-0.000593	0.126217	-0.090473	0.096839	-0.116999	-0.127676	0.03615	-0.007869	-0.04847	0.02174	0.023863	-0.106289	0.11082	-0.112395	-0.009909	0.181816	-0.089713	-0.101335	-0.098527
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.043378	0.017297	-0.056467	-0.060302	-0.03968	0.330182	-0.040779	-0.031223	-0.05766	0.03803	-0.099604	-0.024379	0.004534	-0.003461	0.268919	0.040076	-0.036793	0.057067	-0.003987	-0.00171	-0.099318	-0.034072	-0.049377	-0.016968	0.159319	0.093835	-8.8e-05	-0.056612	-0.074016	-0.050964	0.004086	-0.006711	-0.008049	0.001399	-0.025954	0.047199	-0.103273	-0.005736	-0.042762	0.004139	0.060378	-0.033313	-0.03422	0.00131	0.094233	-0.023659	-0.017146	-0.089096	0.003302	0.085367	-0.127754	-0.015861	0.031204	-0.025998	-0.099371	-0.037885	-0.065658	-0.048081	-0.00378	0.017435	-0.072401	-0.003491	-0.040283	-0.035869	-0.044018	-0.015506	-0.05991	-0.041344	0.18432	-0.065932	-0.017289	0.015868	0.00576	-0.082823	-0.045084	-0.02863	-0.063382	0.026683	0.085657	-0.078039	-0.098707	0.070905	-0.078299	-0.006746	-0.057824	-0.027604	0.031637	0.002903	-0.051171	-0.007259	-0.058192	-0.050556	-0.097739	0.039961	-6.9e-05	-0.016966	-0.056122	-0.055969	0.020169	0.013124	0.009749	0.177485	0.022626	-0.083913	-0.051925	-0.10525	0.063918	0.143997	-0.089167	-0.098216	-0.093235	0.222573	-0.073163	0.024347	-0.011419	0.193854	-0.083311	-0.041215	-0.022859	-0.037549	-0.103697	0.095745	-0.095916	0.070936	-0.098221	0.036849	-0.089652	-0.089449	-0.043225	0.030926	-0.052807	0.002156	-0.0317	-0.054043	-0.035751	0.062911	-0.007143	-0.080978	-0.046637	0.049263	0.28028	0.082257	0.050948	-0.03337	-0.025705	0.021853	-0.002748	0.078469	-0.11155	-0.027829	-0.018105	-0.076983	0.1813	0.05696	0.019671	0.046727	0.23189	-0.079655	-0.061547	0.074809	-0.004	5e-05	-0.045409	-0.031373	-0.029504	-0.048111	0.031525	-0.033527	0.047002	0.044722	0.055119	-0.065309	-0.030933	-0.076166	-0.068433	0.07795	-0.027614	0.055529	-0.063722	-0.028001	0.131722	0.085215	0.025209
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125693	-0.088567	-0.082985	-0.068068	0.104615	-0.09385	0.040988	-0.023509	-0.002648	-0.085229	0.020263	-0.093265	-0.09312	0.053448	0.028898	-0.070366	-0.023231	0.043782	-0.071035	0.05102	-0.075041	-0.050356	-0.07103	0.033843	0.036816	0.122322	0.059271	-0.078977	0.104189	-0.078049	-0.073212	-0.076953	-0.096011	-0.093775	0.030903	-0.099285	-0.091004	-0.068817	-0.080751	0.027614	0.033311	-0.062207	-0.00724	0.179273	0.059226	0.036944	-0.045201	-0.049192	0.032576	-0.057639	-0.019344	0.112793	-0.026546	0.025066	0.062445	-0.033604	-0.050598	0.087699	0.035758	-0.093077	-0.057709	0.127009	-0.021838	-0.004093	-0.038913	-0.102868	-0.070101	-0.073706	-0.0591	0.094231	-0.062811	-0.083427	-0.043265	-0.0649	-0.006452	-0.056979	0.089784	0.018175	0.037853	0.03843	0.007494	-0.062434	0.04503	-0.086562	-0.036845	0.131277	0.029477	-0.085195	-0.01204	-0.05796	-0.063946	-0.084663	-0.022317	0.101128	0.056142	-0.069116	-0.08516	0.008238	-0.014123	-0.002905	-0.006485	0.095833	-0.042866	0.027877	-0.01187	0.084256	-0.08175	-0.036448	0.04225	0.015111	0.108146	-0.097626	-0.067474	0.025351	-0.065424	-0.062068	0.029785	-0.016032	0.039655	-0.071194	0.082578	-0.06071	0.028973	-0.067483	0.025887	-0.065651	-0.017314	-0.03285	0.153299	-0.105922	0.080817	-0.059975	-0.07687	-0.069139	0.053886	0.097187	-0.079682	-0.068353	0.053475	0.017064	-0.007636	-0.012807	-0.037833	-0.063457	0.122378	-0.036095	0.005787	-0.042551	-0.043572	-0.055257	-0.114876	-0.052727	-0.004956	-0.072192	0.001033	0.122527	0.023291	0.003362	0.261192	0.030952	-0.028574	-0.007695	0.056798	-0.014702	-0.044429	0.128211	-0.05758	0.132338	0.164899	-0.00307	-0.050316	-0.01227	-0.069868	0.081638	0.033318	0.160162	0.042967	-0.068724	-0.091247	0.022883	0.006063	-0.061802
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.04984	-0.111361	-0.097593	0.042895	-0.077482	0.04495	-0.069902	0.04009	-0.135652	-0.045538	-0.101712	-0.047101	-0.010899	0.028239	-0.027107	0.045345	-0.00153	-0.03693	0.059863	-0.110971	-0.087306	-0.091556	-0.104561	0.043042	0.082419	0.001152	-0.002803	-0.099746	-0.076734	-0.06473	-0.069972	-0.029941	-0.074027	0.069889	-0.045406	-0.089896	0.011711	-0.05006	0.011847	0.030597	-0.085869	0.051893	0.185667	0.071325	0.018666	-0.133774	-0.086053	0.031379	-0.106354	-0.102643	0.097759	-0.035031	0.044927	0.06643	-0.078836	-0.114262	0.205175	0.03486	-0.073716	-0.05815	0.03398	-0.090855	-0.055884	-0.080173	-0.100182	-0.080383	-0.064244	-0.08514	0.068029	-0.002497	-0.073804	-0.073066	-0.106282	-0.084252	-0.056424	0.015875	0.038668	0.000776	0.030547	0.046404	-0.111987	0.144276	-0.082337	-0.011574	0.29291	-0.016534	-0.070267	0.036593	-0.082286	-0.0824	-0.030044	0.081736	0.070676	0.13888	-0.097399	-0.051549	0.044474	-0.001106	0.067582	-0.049015	0.018574	-0.05114	0.180746	-0.067302	0.032028	-0.089145	-0.079067	0.041866	0.069387	0.288185	-0.09499	-0.081117	-0.050097	-0.098515	-0.070235	-0.096513	-0.097689	0.16188	-0.089899	0.002146	-0.052915	-0.006477	0.322899	0.085929	-0.091108	-0.085914	-0.117743	0.195337	-0.070199	0.043386	-0.113	-0.045881	-0.098364	0.053031	-0.077748	-0.081266	-0.044328	0.16286	0.014942	0.010317	-0.017469	-0.064322	-0.083398	0.150524	-0.039324	0.030438	-0.012787	-0.051823	-0.062604	-0.047723	-0.039577	0.017789	-0.094785	0.03802	0.287341	0.235414	0.078264	0.123821	0.21705	-0.063119	-0.020197	0.039985	-0.058652	-0.028302	0.153188	-0.056194	0.124436	0.139954	0.035961	-0.0791	-0.118237	-0.065799	0.017325	0.039499	0.003891	0.05036	-0.088594	-0.131379	0.045604	0.052293	-0.065357
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092327	-0.035174	-0.05869	0.452929	-0.06819	0.047382	0.102757	-0.066303	0.203179	0.05856	0.181101	-0.088879	0.035225	-0.056285	-0.043541	0.110043	-0.03973	-0.02469	-0.058904	0.004816	-0.081681	-0.014925	-0.024197	0.022117	-0.043809	-0.048511	-0.083423	-0.083813	0.03282	0.057302	0.130116	0.28799	-0.041861	-0.038011	0.10792	0.021217	0.118716	-0.083508	-0.044909	-0.091566	-0.064278	-0.059428	-0.048926	-0.035472	-0.031645	0.090207	-0.039545	-0.046193	-0.054217	-0.028274	0.018916	-0.043432	-0.113908	-0.055618	-0.085377	-0.084753	-0.09128	-0.070377	-0.044223	0.011851	-0.032677	-0.049289	-0.005148	-0.050613	-0.04581	-0.016264	-0.071255	0.029194	0.14893	0.045313	-0.069568	-0.013407	-0.019039	0.080922	-0.059503	0.009086	-0.050887	-0.09861	0.049716	-0.07754	-0.033842	0.075489	-0.010946	0.048078	-0.073553	-0.046723	0.026738	-0.051796	-0.048612	-0.07975	-0.051405	0.036796	-0.036923	0.038581	-0.011517	0.066546	-0.105349	-0.03211	-0.036374	-0.115067	0.034489	-0.028959	0.015494	-0.066638	-0.05902	-0.049546	-0.050569	-0.067992	-0.080117	-0.040755	0.069815	0.063935	-0.049031	0.135157	0.033172	-0.05514	0.026978	-0.009966	0.052103	-0.067941	0.181024	-0.04355	0.004892	-0.104199	0.053736	-0.008113	-0.068049	0.058826	-0.089095	-0.062601	-0.030162	-0.056424	0.091728	0.197513	-0.040545	0.100626	-0.025186	-0.003333	-0.086364	0.076691	0.245797	-0.022387	-0.066429	0.125769	0.105907	-0.033484	0.006623	0.078051	0.049036	0.144082	-0.045126	0.164318	-0.054654	-0.039051	-0.052543	-0.07995	-0.070777	-0.077955	-0.035346	-0.011858	0.069151	-0.016192	0.02414	-0.111178	0.006996	-0.104539	-0.047426	-0.113217	0.053801	0.082587	-0.042915	-0.052171	0.04752	-0.055542	0.011976	-0.051095	-0.096217	0.039542	-0.061405	0.338568
